Key,brazilian
lawnMowerTip,"Obrigado por escolher o Lawn Tractor Mod, oferecido a você por ocbMaurice e Zilox.\n\nAmplie o Lawn Tractor com modificadores para torná-lo um veículo agrícola multifuncional. Sem modificadores, ele pode destruir tudo marcado como planta, incluindo suas próprias plantações, então tome cuidado ao dirigir pela sua fazenda. Não causa nenhum dano a mais nada, se você não esbarrar nele. Os itens colhidos, por diversos coletores, são colocados no depósito do veículo. As receitas do veículo básico são desbloqueadas pela [CCFF99]Habilidade de criação de veículos nível 15[-].\n\nVocê precisa [C0F030]Pressionar F[-] para ativar as lâminas do cortador, que alternam com as luzes e consomem um pouco mais de combustível quando ativado.\n\n[FFCC99]Coletor de grama[-] ([CCFF99]Living Off The Land 1[-]): Colete fibras vegetais da grama e madeira dos arbustos. [FFCC99]Plant Collector[-] ([CCFF99]Living Off The Land 2[-]): Pode colher flores e outras plantas pequenas, como café ou cogumelos. O rendimento é baixo, mas você consegue pelo menos um pouquinho. [FFCC99]Colheitadeira[-] ([CCFF99]Living Off The Land 3[-]): Pode coletar todos os tipos de plantas e colheitas. O rendimento deve ser bom o suficiente para sustentar uma fazenda. [FFCC99]Crop Protector[-] ([CCFF99]Advanced Engineering 2[-]): Proteja suas próprias colheitas de serem ceifadas. [FFCC99]Crop Reseeder[-] ([CCFF99]Advanced Engineering 4[-]): Use este mod junto com Crop Harvester para automatizar totalmente sua vida na fazenda. As sementes precisam ser colocadas no armazenamento do veículo, pois você não receberá sementes suficientes durante a colheita."
lawnMowerTip_title,Trator de gramado
legendaryZombieBiker,Motociclista Zumbi Duro
legendaryZombieLab,Zumbi de laboratório resistente
loadingTipArmor,"A armadura aumenta sua classificação de armadura, que é visível na tela do personagem. Uma classificação de armadura de 90 reduz o dano recebido em 90%. A armadura também pode fornecer alguma resistência a efeitos como sangramento ou atordoamento. Algumas armaduras retardam você e usam mais resistência para se mover."
loadingTipArmor_title,Armadura
loadingTipAxes,"Os machados são excelentes para colher madeira, mas não são a arma preferida para matar zumbis."
loadingTipAxes_title,Eixos
loadingTipBandages,Alguns cortes podem ser graves e causar sangramento. Leve bandagens no cinto para que você possa aplicá-las rapidamente com [action:local:Primary] para estancar o sangramento. Use [action:local:Secondary] em um aliado para curá-lo.
loadingTipBandages_title,Bandagens
loadingTipBaseUpgrading_title,Atualização básica
loadingTipBladedWeapons,"Armas brancas, como facas e facões, são melhores para colher carne, couro e ossos de animais e restos mortais.\nEssas armas causarão uma penalidade de sangramento a cada golpe, que pode ser reforçada ao nivelar a habilidade de ação com armas brancas."
loadingTipBladedWeapons_title,Armas Lâminas
loadingTipBuffs,"Durante o jogo você terá muitos efeitos de status. (buffs e debuffs)\nEnquanto estiver em qualquer menu do jogo, como Habilidades ou Artesanato, clique no ícone do efeito na extremidade esquerda e você será levado à descrição do efeito."
loadingTipBuffs_title,Efeitos de status
loadingTipCraftingBetterQL,"No início do jogo você só pode criar ferramentas e itens de qualidade 1, como um machado de pedra. A qualidade de um item é exibida na parte inferior do seu ícone. Para fabricar um item de qualidade superior, aumente o benefício sob o qual ele é regido, como a fabricação de ferramentas para o machado de pedra. As aulas também dão um bônus à qualidade do artesanato. A qualidade máxima é 80."
loadingTipCraftingBetterQL_title,Como posso criar ferramentas melhores?
loadingTipDistraction,"Ao atirar uma pequena pedra ou uma bola de neve, você pode distrair um zumbi ocioso ou errante.\nMantenha pressionado [action:local:Primary] para carregar seu arremesso e vê-los ir embora para onde sua distração foi."
loadingTipDistraction_title,Distração
loadingTipEncumbrance,"Carregar muitos itens em seu inventário irá atrasá-lo. Encontre ou crie mods de bolso para roupas para remover penalidades de gravame. Você também pode fazer equipamentos táticos para armaduras e roupas de diferentes tipos para desbloquear slots de mochila. Alternativamente, você pode comprar o benefício Packmule."
loadingTipEncumbrance_title,Ônus
loadingTipExtCharStats,"Para acessar o menu do personagem, pressione [action:local:Inventory][action:permanent:Character], abaixo do nome do seu personagem, selecione a guia Extended Character Stats para ver todas as estatísticas totais do seu personagem, que incluem vantagens, buffs, roupas equipadas, armaduras e armas ."
loadingTipExtCharStats_title,Estatísticas de personagem estendidas
loadingTipGlue,"Cozinhe os ossos em cola em uma panela ou estação de química. A cola é um ingrediente essencial para fazer fita adesiva, o item mais útil do apocalipse."
loadingTipGlue_title,Cola
loadingTipHarvestingCorpses,"Cadáveres de animais e restos podres podem ser colhidos para obtenção de pele, carne e ossos. O osso é usado para fazer cola e fita adesiva.\nUm machado de pedra serve, mas facas e facões são mais eficientes. Uma faca de osso pode ser feita cedo."
loadingTipHarvestingCorpses_title,Colhendo cadáveres
loadingTipHarvestingResources,"Colete recursos como árvores, pedras e muito mais usando os punhos com [action:local:Primary]. As ferramentas são muito mais rápidas e geram maiores quantidades de recursos."
loadingTipHarvestingResources_title,Colhendo Recursos
loadingTipItemStats,"Para ver as estatísticas de um item, primeiro selecione-o em seu inventário. A janela de inspeção mostrará estatísticas do item, incluindo os efeitos dos mods instalados. Saiba mais sobre o item selecionando sua guia de descrição.\nSaiba mais sobre as estatísticas totais na dica Estatísticas Estendidas do Personagem."
loadingTipItemStats_title,Estatísticas de itens
loadingTipJournalEntries,Você pode aprender como jogar lendo as dicas do diário indicadas pelo ícone de caneta na barra de ferramentas superior.\nPressione [action:local:Inventory][action:permanent:Journal] e clique no ícone de caneta piscando para acessar as entradas do diário .
loadingTipJournalEntries_title,Lançamentos de diário
loadingTipMainHUD,"No seu HUD, seus níveis de saúde e resistência são mostrados como barras vermelhas e azuis. Os níveis de comida e água são mostrados como barras verdes e azuis. Abra a tela do seu personagem com [action:local:Inventory][action:permanent:Character] para ver estatísticas detalhadas do jogador nas guias abaixo do nome do seu personagem."
loadingTipMainHUD_title,Barras da tela principal
loadingTipPickaxes,"As picaretas são ótimas para colher vários minérios, como ferro, chumbo, carvão, xisto betuminoso e nitrato de potássio."
loadingTipPickaxes_title,Picaretas
loadingTipProperTools,"O machado de pedra funciona em tudo, mas é lento. As ferramentas de ferro são rápidas, as ferramentas de aço são mais rápidas e as ferramentas motorizadas são mais rápidas. Existe também um nível de titânio de ferramentas manuais e ferramentas motorizadas, que são ainda mais rápidas. Use machados para colher madeira, picaretas para colher pedras, metais e minérios e facas para colher carne."
loadingTipProperTools_title,A ferramenta certa para o trabalho
loadingTipQuestSharing,"Se você jogar com amigos, poderá compartilhar a maioria das missões para que todos os participantes recebam a recompensa pela conclusão. Depois de receber uma missão, pressione [action:local:Inventory][action:permanent:Quests] e clique no ícone de ponto de exclamação para acessar as missões.\nSe você clicar em uma missão que pode ser compartilhada, um botão será exibido acima da lista de missões. missões.\nSe você receber uma missão compartilhada, certifique-se de que seja a missão ativa para que você possa ver as tarefas."
loadingTipQuestSharing_title,Compartilhando missões
loadingTipRadials,"A interação [action:local:Activate][action:permanent:Activate], recarrega [action:local:Reload][action:permanent:Reload], lanterna [action:local:ToggleFlashlight][action:permanent:ToggleFlashlight] e inventário Os botões [action:local:Inventory][action:permanent:Inventory] possuem um menu radial que aparece quando o botão é mantido pressionado por um momento. Isso oferece mais opções dependendo do contexto atual."
loadingTipRadials_title,Menus radiais
loadingTipScoreSigns,"Insira um URL para uma imagem ou gif, como um link imgur, na caixa de edição de uma placa para exibir a imagem na placa! Edite novamente para alterá-lo."
loadingTipScoreSigns_title,(Pontuação) Sinais aprimorados
loadingTipScrapping,"Você pode descartar muitos itens saqueados e colhidos em seu inventário ou na bancada de trabalho para recuperar parte do material base e economizar espaço.\nAo descartar itens, você perde 25% do material."
loadingTipScrapping_title,Descartando itens
loadingTipSledgehammers,"As marretas são ótimas para quebrar coisas, mas rendem pouca ou nenhuma colheita."
loadingTipSledgehammers_title,Marretas
loadingTipStealth,"Se você se agachar, estará se esgueirando. Os inimigos terão mais dificuldade em ver e ouvir você e você pode aumentar sua furtividade com vantagens, itens e mods de itens. O medidor de furtividade não mostra especificamente visão ou som, mas um valor combinado que permite ver até que ponto uma ação afeta sua furtividade."
loadingTipStealth_title,Furtividade e Furtividade
loadingTipSteelKnuckles,As soqueiras de aço são a arma de luta mais devastadora e também podem ser usadas para colher carne de animais e restos mortais.
loadingTipSteelKnuckles_title,Juntas de aço
loadingTipStoneAxe,O machado de pedra é uma ferramenta inicial primitiva usada para coletar recursos usando [action:local:Primary]. \nUse [action:local:Secondary] para realizar um ataque poderoso.
loadingTipStoneAxe_title,O machado de pedra
loadingTipUnlockingRecipes,"Se uma receita mostrar um item bloqueado, você não poderá criá-lo ainda. Clicar nele mostrará uma ou mais maneiras de desbloqueá-lo.\nCada receita que pode ser desbloqueada com um benefício também pode ser desbloqueada por um livro ou esquema, mas os benefícios geralmente oferecem benefícios extras."
loadingTipUnlockingRecipes_title,Desbloqueando receitas
loadingTipUsingIronTools,"Uma picareta de ferro danifica o metal muito mais rápido do que um machado de pedra, mas também custa muito mais resistência. Ganhar níveis e comer alimentos cozidos aumenta sua resistência básica.\nBebidas e benefícios podem ajudar na regeneração da resistência, no custo da resistência e nas calorias queimadas."
loadingTipUsingIronTools_title,Usando ferramentas de ferro
loadingTipWhatIsItGoodFor,"Você pode saquear ou colher um item e não saber sua importância. Em seu inventário, selecione um item e selecione RECEITAS no menu de ação. Isto exibirá todas as receitas que podem ser feitas usando este item e a estação de trabalho necessária."
loadingTipWhatIsItGoodFor_title,Para que isso serve?
loadingTipWorkstations,"Você pode criar muitos itens básicos em seu inventário. Receitas avançadas exigirão estações de trabalho como forja, forja avançada, bancada de trabalho, estação de trabalho de metal ou estação de química. Os itens listarão as estações de trabalho e ferramentas necessárias em suas descrições."
loadingTipWorkstations_title,Estações de trabalho
loadingTipWrenches,"Chaves, catracas e chaves de impacto são melhores para colher itens mecânicos. Se você vir uma animação diferente, poderá obter recursos especiais, como peças elétricas, que não conseguiria com uma picareta."
loadingTipWrenches_title,Chaves
LordOfHell,Lorde Demônio
MandPDesc,Reduz custos na elaboração de sementes e ração animal. Necessário para fazer farinha e fubá.
marmaladeToastDesc,Um pequeno-almoço inglês muito tradicional. Hum!
MasteryBookDesc,Desbloqueie o nível de domínio da sua turma com este livro!
meatBolognaiseDesc,Massa e carne coberta com molho de tomate. Recheio e bom para você!
medicalBloodDrawKit,Kit de coleta de sangue
medicalBloodDrawKitDesc,Use kits de coleta de sangue para fazer bolsas de sangue. Também pode ser usado para potencialmente tratar veneno. Tirar muito sangue muito rápido é perigoso.
medicalBundleGroupDesc,Este pacote contém o item médico especificado e as quantidades especificadas indicadas entre colchetes
MeetingDoctorAnna,Missão - Conhecendo a Dra. Anna
meleeGolfClub,Clube de golfe
meleeGolfClubDesc,Sem bolas de golfe? Sempre há muitos zumbis para praticar aquele swing!
meleeToolAugerSchematicDesc,Aprenda como reparar e montar brocas lendo este esquema.
meleeToolChainsawSchematicDesc,Aprenda como montar e consertar motosserras lendo este esquema.
meleeToolFarmT1IronDensityHoe,Pá de nivelamento
meleeToolFarmT1IronDensityHoeBlueprint,Pá de nivelamento
meleeToolFarmT1IronDensityHoeDesc,"Ação primária para nivelar blocos de terreno, Ação secundária para nivelar terreno com blocos e formas cúbicas sólidas adjacentes. Agache-se para aumentar ligeiramente a área afetada."
meleeToolSledgehammerSchematic,Esquema da marreta
meleeToolSledgehammerSchematicDesc,Aprenda como fazer uma marreta lendo este esquema.
meleeWpnBatonT1JunkBaton,Bastão de lixo
meleeWpnBatonT1JunkBatonDesc,"Este bastão feito de lixo é leve, mas ainda tem um efeito decente."
meleeWpnFlamethrower,Lança-chamas
meleeWpnFlamethrowerDesc,Arma com um tanque de gasolina amarrado a ela. Vomita fogo em seus inimigos. Bom para matar aranhas.
miningTip,"Cada bioma possui 3 minérios que podem ser encontrados dentro dele, podendo ser encontrados em qualquer profundidade. Para encontrar minérios, procure as pequenas pedras e acerte-as. Veios de minério têm uma grande chance de estar sob a pedra correspondente, então se você pegar ferro da pedra, cave e provavelmente encontrará ferro.\n\nPara obter argila, simplesmente cave terra.\n\nNeve - Chumbo/ Carvão/Nitrato\nFloresta - Ferro/Carvão/Nitrato\nDeserto - Ferro/Petróleo/Chumbo\nTerras devastadas - Titânio/Urânio/Plutônio"
mmGoLandClaimCount,Valor da reivindicação de terras
mmGoMaxAnimals,Max Animais Vivos
mmGoMaxZombies,Max Zumbis Vivos
modAblativeArmor,Armadura Ablativa
modAblativeArmorDesc,Reduz sua chance de pegar fogo em 10% por peça mod instalada
modArmorCoolingMeshAdv,Malha de resfriamento avançada
modArmorDoubleStoragePocket,Mod de bolso duplo
modArmorInsulatedLinerAdv,Forro Isolado Avançado
modArmorStoragePocket,Mod de bolso
modArmorTacRiggingAdvanced,Equipamento Tático Avançado
modArmorTacRiggingAdvancedDesc,Equipamento tático de nível militar para capacidade extra de armazenamento. Só pode ser feito pela classe de segurança. Usado em armadura torácica.
modArmorTacRiggingBasic,Equipamento Tático Básico
modArmorTacRiggingInt,Equipamento Tático
modArmorTripleStoragePocket,Mod de bolso triplo
modGlovesWatch,Assistir
modGunBrassCatcher,Apanhador de latão
modGunBrassCatcherAdv,Apanhador de Latão Avançado
modGunBrassCatcherAdvDesc,Modo de arma. Tem 100% de chance de recuperar o cartucho da bala quando usado em combate. Exclusivo para a classe de segurança.
modGunMagazineExtenderAdv,Extensor de revista avançado
modGunMagazineExtenderAdvDesc,Aumenta a capacidade do magazine em 100%.
modGunMeleeBlessedMetal,Mod de metal abençoado
modGunMeleeBlessedMetalNewDesc,Causa o dobro de dano a demônios e +15% de dano a todos os outros zumbis.\nNível de Mod: 3
modGunMeleeFeelTheHeat,Sinta o calor
modGunMeleeFlammableOil,Mod de óleo inflamável
modGunMeleeLiquidNitrogen,Mod de nitrogênio líquido
modGunMeleeNiCdBattery,Modificação de bateria NiCd
modGunMeleeShredderAmmo,Munição de destruição de armadura
modGunRechargableBattery,Bateria recarregável
modGunRechargableBatteryDesc,Mod Laser e Coilgun.\nCoilguns: Tem 50% de chance de devolver baterias de bobina ao usuário durante o combate.\nLaser Guns: Tem 50% de chance de devolver células de energia (apenas normais) ao usuário durante o combate.\nNível de Mod: 3
modGunRodAndSpring,Substituição de haste e mola
modMeleeLaserBattery,Bateria Laser
modMeleeLaserBatteryDesc,"Mod de arma corpo a corpo, tiro com arco e torre de lixo. Desativa a regeneração demoníaca fortalecida ao acertar. Não pode ser instalado em armas laser."
modRadiationReadyBoots,Pronto para radiação (botas)
modRadiationReadyGloves,Pronto para radiação (luvas)
modRadiationReadyHead,Pronto para radiação (capacete)
modRadiationReadyPants,Pronto para radiação (calças)
modRadiationReadyVest,Pronto para radiação (tórax)
modVehicleLawnTractorCropsCollector,Mod de colheitadeira
modVehicleLawnTractorCropsCollectorDesc,"Instale este mod no trator de gramado para colher colheitas plantadas, colheitas silvestres e flores do jogador; estes serão depositados no inventário de veículos."
modVehicleLawnTractorCropsCollectorSchematic,Esquema do mod da colheitadeira
modVehicleLawnTractorCropsProtector,Mod protetor de colheita
modVehicleLawnTractorCropsProtectorDesc,"Instale este mod no trator de gramado para proteger suas plantas em crescimento. Plantas totalmente crescidas ainda serão cortadas, independentemente do mod da colheitadeira estar instalado ou não.\n\nReduz o impacto dos danos em 60% quando instalado."
