Key,brazilian
disassemble44MagnumHPx50,"Desmonte AP 44 Magnum (50)"
disassemble44magnumx10_subtitle,"Desmonte 44 Magnum x 10"
disassemble44Magnumx10,"Desmonte 44 Magnum (10)"
disassemble44magnumx250_subtitle,"Desmonte 44 Magnum x 250"
disassemble44Magnumx250,"Desmonte 44 Magnum (250)"
disassemble44magnumx50_subtitle,"Desmonte 44 Magnum x 50"
disassemble44Magnumx50,"Desmonte 44 Magnum (50)"
disassemble45BulletAPx10_subtitle,"Desmonte AP .45 Ammo x 10"
disassemble45BulletAPx10,"Desmonte HP .45 Ammo (10)"
disassemble45BulletAPx250_subtitle,"Desmonte AP .45 Ammo x 250"
disassemble45BulletAPx250,"Desmonte HP .45 Ammo (250)"
disassemble45BulletAPx50_subtitle,"Desmonte AP .45 Ammo x 50"
disassemble45BulletAPx50,"Desmonte HP .45 Ammo (50)"
disassemble45BulletHPx10_subtitle,"Desmonte HP .45 Ammo x 10"
disassemble45BulletHPx10,"Desmonte AP .45 Ammo (10)"
disassemble45BulletHPx250_subtitle,"Desmonte HP .45 Ammo x 250"
disassemble45BulletHPx250,"Desmonte AP .45 Ammo (250)"
disassemble45BulletHPx50_subtitle,"Desmonte HP .45 Ammo x 50"
disassemble45BulletHPx50,"Desmonte AP .45 Ammo (50)"
disassemble45Bulletx10_subtitle,"Desmonte .45 Ammo x 10"
disassemble45Bulletx10,"Desmonte .45 Ammo (10)"
disassemble45Bulletx250_subtitle,"Desmonte .45 Ammo x 250"
disassemble45Bulletx250,"Desmonte .45 Ammo (250)"
disassemble45Bulletx50_subtitle,"Desmonte .45 Ammo x 50"
disassemble45Bulletx50,"Desmonte .45 Ammo (50)"
disassemble50_description,"Desmonte 50 desta munição e recupere metade dos recursos originais usados para fabricá-los."
disassemble556APx10_subtitle,"Desmonte AP 5.56mm x 10"
disassemble556APx10,"Desmonte AP 5.56mm (10)"
disassemble556APx250_subtitle,"Desmonte AP 5.56mm x 250"
disassemble556APx250,"Desmonte AP 5.56mm (250)"
disassemble556APx50_subtitle,"Desmonte AP 5.56mm x 50"
disassemble556APx50,"Desmonte AP 5.56mm (50)"
disassemble556HPx10_subtitle,"Desmonte HP 5.56mm x 10"
disassemble556HPx10,"Desmonte HP 5.56mm (10)"
disassemble556HPx250_subtitle,"Desmonte HP 5.56mm x 250"
disassemble556HPx250,"Desmonte HP 5.56mm (250)"
disassemble556HPx50_subtitle,"Desmonte HP 5.56mm x 50"
disassemble556HPx50,"Desmonte HP 5.56mm (50)"
disassemble556x10_subtitle,"Desmonte 5.56mm x 10"
disassemble556x10,"Desmonte 5.56mm (10)"
disassemble556x250_subtitle,"Desmonte 5.56mm x 250"
disassemble556x250,"Desmonte 5.56mm (250)"
disassemble556x50_subtitle,"Desmonte 5.56mm x 50"
disassemble556x50,"Desmonte 5.56mm (50)"
disassemble762APx10_subtitle,"Desmonte AP 7.62mm x 10"
disassemble762APx10,"Desmonte AP 7.62mm (10)"
disassemble762APx250_subtitle,"Desmonte AP 7.62mm x 250"
disassemble762APx250,"Desmonte AP 7.62mm (250)"
disassemble762APx50_subtitle,"Desmonte AP 7.62mm x 50"
disassemble762APx50,"Desmonte AP 7.62mm (50)"
disassemble762HPx10_subtitle,"Desmonte HP 7.62mm x 10"
disassemble762HPx10,"Desmonte HP 7.62mm (10)"
disassemble762HPx250_subtitle,"Desmonte HP 7.62mm x 250"
disassemble762HPx250,"Desmonte HP 7.62mm (250)"
disassemble762HPx50_subtitle,"Desmonte HP 7.62mm x 50"
disassemble762HPx50,"Desmonte HP 7.62mm (50)"
disassemble762x10_subtitle,"Desmonte 7.62mm x 10"
disassemble762x10,"Desmonte 7.62mm (10)"
disassemble762x250_subtitle,"Desmonte 7.62mm x 250"
disassemble762x250,"Desmonte 7.62mm (250)"
disassemble762x50_subtitle,"Desmonte 7.62mm x 50"
disassemble762x50,"Desmonte 7.62mm (50)"
disassemble9mmAPx10_subtitle,"Desmonte AP 9mm x 10"
disassemble9mmAPx10,"Desmonte AP 9mm (10)"
disassemble9mmAPx250_subtitle,"Desmonte AP 9mm x 250"
disassemble9mmAPx250,"Desmonte AP 9mm (250)"
disassemble9mmAPx50_subtitle,"Desmonte AP 9mm x 50"
disassemble9mmAPx50,"Desmonte AP 9mm (50)"
disassemble9mmHPx10_subtitle,"Desmonte HP 9mm x 10"
disassemble9mmHPx10,"Desmonte HP 9mm (10)"
disassemble9mmHPx250_subtitle,"Desmonte HP 9mm x 250"
disassemble9mmHPx250,"Desmonte HP 9mm (250)"
disassemble9mmHPx50_subtitle,"Desmonte HP 9mm x 50"
disassemble9mmHPx50,"Desmonte HP 9mm (50)"
disassemble9mmx10_subtitle,"Desmonte 9mm x 10"
disassemble9mmx10,"Desmonte 9mm (10)"
disassemble9mmx250_subtitle,"Desmonte 9mm x 250"
disassemble9mmx250,"Desmonte 9mm (250)"
disassemble9mmx50_subtitle,"Desmonte 9mm x 50"
disassemble9mmx50,"Desmonte 9mm (50)"
disassembleAmmoDesc,"Desmonte este tipo de munição e recupere metade dos recursos originais usados para fabricá-los."
disassembleArrowChromeAPx10,"Desmonte Flechas de Cromo (10)"
disassembleArrowChromeAPx250,"Desmonte Flechas de Cromo (250)"
disassembleArrowChromeAPx50,"Desmonte Flechas de Cromo (50)"
disassembleArrowExplodingx10_subtitle,"Desmonte Flecha Explosiva x 10"
disassembleArrowExplodingx250_subtitle,"Desmonte Flecha Explosiva x 250"
disassembleArrowExplodingx50_subtitle,"Desmonte Flecha Explosiva x 50"
disassembleArrowFlamingx10_subtitle,"Desmonte Flecha Flamejante x 10"
disassembleArrowFlamingx250_subtitle,"Desmonte Flecha Flamejante x 250"
disassembleArrowFlamingx50_subtitle,"Desmonte Flecha Flamejante x 50"
disassembleArrowIronx10,"Desmonte Flechas de Ferro (10)"
disassembleArrowIronx250,"Desmonte Flechas de Ferro (250)"
disassembleArrowIronx50,"Desmonte Flechas de Ferro (50)"
disassembleArrowSteelAPx10,"Desmonte Flechas de Aço (10)"
disassembleArrowSteelAPx250,"Desmonte Flechas de Aço (250)"
disassembleArrowSteelAPx50,"Desmonte Flechas de Aço (50)"
disassembleArrowStonex10,"Desmonte Flechas de Pedra (10)"
disassembleArrowStonex250,"Desmonte Flechas de Pedra (250)"
disassembleArrowStonex50,"Desmonte Flechas de Pedra (50)"
disassembleArrowTungstenAPx10,"Desmonte Flechas de Tungstênio (10)"
disassembleArrowTungstenAPx250,"Desmonte Flechas de Tungstênio (250)"
disassembleArrowTungstenAPx50,"Desmonte Flechas de Tungstênio (50)"
disassembleCrossbowBoltChromeAPx10,"Desmonte Projéteis de Besta de Cromo (10)"
disassembleCrossbowBoltChromeAPx250,"Desmonte Projéteis de Besta de Cromo (250)"
disassembleCrossbowBoltChromeAPx50,"Desmonte Projéteis de Besta de Cromo (50)"
disassembleCrossbowBoltIronx10,"Desmonte Projéteis de Besta de Ferro (10)"
disassembleCrossbowBoltIronx250,"Desmonte Projéteis de Besta de Ferro (250)"
disassembleCrossbowBoltIronx50,"Desmonte Projéteis de Besta de Ferro (50)"
disassembleCrossbowBoltSteelAPx10,"Desmonte Projéteis de Besta de Aço (10)"
disassembleCrossbowBoltSteelAPx250,"Desmonte Projéteis de Besta de Aço (250)"
disassembleCrossbowBoltSteelAPx50,"Desmonte Projéteis de Besta de Aço (50)"
disassembleCrossbowBoltStonex10,"Desmonte Projéteis de Besta de Pedra (10)"
disassembleCrossbowBoltStonex250,"Desmonte Projéteis de Besta de Pedra (250)"
disassembleCrossbowBoltStonex50,"Desmonte Projéteis de Besta de Pedra (50)"
disassembleCrossbowBoltTungstenAPx10,"Desmonte Projéteis de Besta de Tungstênio (10)"
disassembleCrossbowBoltTungstenAPx250,"Desmonte Projéteis de Besta de Tungstênio (250)"
disassembleCrossbowBoltTungstenAPx50,"Desmonte Projéteis de Besta de Tungstênio (50)"
disassembleJunkTurretAPx10_subtitle,"Desmonte Munição AP de Turreta Robótica x 10"
disassembleJunkTurretAPx250_subtitle,"Desmonte Munição AP de Turreta Robótica x 250"
disassembleJunkTurretAPx50_subtitle,"Desmonte Munição AP de Turreta Robótica x 50"
disassembleJunkTurretRegularx10_subtitle,"Desmonte Munição de Turreta Robótica x 10"
disassembleJunkTurretRegularx250_subtitle,"Desmonte Munição de Turreta Robótica x 250"
disassembleJunkTurretRegularx50_subtitle,"Desmonte Munição de Turreta Robótica x 50"
disassembleJunkTurretShellx10_subtitle,"Desmonte Conchas de Turreta Robótica x 10"
disassembleJunkTurretShellx250_subtitle,"Desmonte Conchas de Turreta Robótica x 250"
disassembleJunkTurretShellx50_subtitle,"Desmonte Conchas de Turreta Robótica x 50"
disassembleShotgunBreachSlugx10_subtitle,"Desmonte Projétil de Penetração de Espingarda x 10"
disassembleShotgunBreachSlugx10,"Desmonte Projéteis de Penetração de Espingarda (10)"
disassembleShotgunBreachSlugx250_subtitle,"Desmonte Projétil de Penetração de Espingarda x 250"
disassembleShotgunBreachSlugx250,"Desmonte Projéteis de Penetração de Espingarda (250)"
disassembleShotgunBreachSlugx50_subtitle,"Desmonte Projétil de Penetração de Espingarda x 50"
disassembleShotgunBreachSlugx50,"Desmonte Projéteis de Penetração de Espingarda (50)"
disassembleShotgunShellx10_subtitle,"Desmonte Shell de Espingarda x 10"
disassembleShotgunShellx10,"Desmonte Cartuchos de Espingarda (10)"
disassembleShotgunShellx250_subtitle,"Desmonte Shell de Espingarda x 250"
disassembleShotgunShellx250,"Desmonte Cartuchos de Espingarda (250)"
disassembleShotgunShellx50_subtitle,"Desmonte Shell de Espingarda x 50"
disassembleShotgunShellx50,"Desmonte Cartuchos de Espingarda (50)"
disassembleShotgunSlugx10_subtitle,"Desmonte Projétil de Espingarda x 10"
disassembleShotgunSlugx10,"Desmonte Projéteis de Espingarda (10)"
disassembleShotgunSlugx250_subtitle,"Desmonte Projétil de Espingarda x 250"
disassembleShotgunSlugx250,"Desmonte Projéteis de Espingarda (250)"
disassembleShotgunSlugx50_subtitle,"Desmonte Projétil de Espingarda x 50"
disassembleShotgunSlugx50,"Desmonte Projéteis de Espingarda (50)"
drinkBerryTea,"Chá de Frutas"
drinkBerryTeaDesc,"Cozinhar no Apocalipse é extremamente importante para a sobrevivência."
drinkBowlEmpty,"Tigela (Vazia)"
drinkBowlEmptyDesc,"Use esta tigela vazia para aquecer alimentos no micro-ondas."
drinkBowlEmptyJT,"Tigela (Vazia)"
drinkBowlEmptyJTDesc,"Use esta tigela vazia para aquecer alimentos no micro-ondas."
drinkCanBoiledWater,"Água Fervida (Lata)"
drinkCanBoiledWaterDesc,"Água enlatada fresca. Bem, tão fresca quanto você pode conseguir no apocalipse."
drinkCanInfectedWater,"Lata de Água Infectada"
drinkCanInfectedWaterDesc,"Esta água infectada precisa ser tratada com uma Unidade de Filtragem de Água para que você possa fervê-la. Não será 100% segura até que você trate a Água Engarrafada, mas será mais segura."
drinkCanRiverWater,"Lata de Água Turva"
drinkCanRiverWaterDesc,"Esta água turva precisa ser fervida em uma fogueira."
drinkCanSoda,"Lata de Refrigerante"
drinkCanSodaDesc,"O diabeetus estava realmente te incomodando antes de tudo isso acontecer, mas é o fim do mundo como conhecemos e você se sente bem, então."
drinkDistilledVodka,"Vodka Destilada"
drinkDistilledVodkaDesc,"Cozinhar no Apocalipse é extremamente importante para a sobrevivência."
drinkFrozenIcee,"Icee"
drinkFrozenIceeDesc,"Você se lembra destes de um tempo mais feliz. Você não pode acreditar que esta máquina ainda funciona. Wonder se a água ainda está boa nisso. Você não pode resistir. É cereja! Isso ajuda você a sobreviver em ambientes severamente quentes."
drinkIcedMixedTea,"Chá Misturado Gelado"
drinkIcedMixedTeaDesc,"Cozinhar no Apocalipse é extremamente importante para a sobrevivência."
drinkJarEmptyJT,"Lata de Água Vazia"
drinkJarEmptyJTDesc,"Um pote de vidro vazio pode ser preenchido em fontes de água usando a ação secundária."
drinkJarEmptySchematic,"Diagrama de Frasco Vazio"
drinkJarFilteredWater,"Água Filtrada Engarrafada"
drinkJarFilteredWaterDesc,"Esta água filtrada é 100% segura e pode ser usada em todas as receitas de culinária."
drinkJarInfectedWater,"Água Engarrafada Infectada"
drinkJarInfectedWaterDesc,"Esta água infectada precisa ser tratada com uma Unidade de Filtragem de Água para que você possa fervê-la. Não será 100% segura até que você trate a Água Engarrafada, mas será mais segura."
drinkJarKoolAid,"Kook Aid"
drinkJarKoolAidDesc,"Nada faz você arrebentar paredes com energia melhor do que uma bebida vermelha!"
drinkJarRiverWaterDesc,"Água turva nojenta, mas é o apocalipse. Você não pode ser exigente. Ferva em uma fogueira para purificá-la ou você pode usar comprimidos de purificação de água para purificar a água em movimento."
drinkKvassSoda,"Refrigerante de Kvass"
drinkKvassSodaDesc,"Cozinhar no Apocalipse é extremamente importante para a sobrevivência."
drinkMilk,"Leite"
drinkMilkDesc,"Bolas santas! Leite? Sério? Melhor verificar essa data de validade, amigo!"
drinksBook,"Cozinha Caseira Vol 5: Hora do Chá com Shorty"
drinksBookDesc,"Desbloqueia bebidas e chás."
drinkYuccaJuiceSmoothieDesc,"Este smoothie ajuda você a sobreviver em ambientes severamente quentes."
dyeStation,"Estação de Tingimento"
dyeStationDesc,"Uma tina para misturar e combinar tintas para fazer corante."
electricianT1,"Nível 1: Eletricidade Básica e Geladeira"
electricianT2,"Nível 2: Sensores e Geladeira Retrô"
electricianT3,"Nível 3: Baterias"
electricianT4,"Nível 4: Portas Automáticas e Geladeira de Aço Inoxidável"
electricianT5,"Nível 5: Freezer Automático"
electricTable,"Mesa de Eletricista"
electricTableDesc,"A mesa de eletricista é usada para construir itens elétricos, como portas e luzes."
electricTableSchematic,"Diagrama da Mesa de Eletricista"
emptyGasCan,"Lata de Gasolina (Vazia)"
emptyGasCanDesc,"Latas de gasolina vazias podem ser levadas a uma bomba de gasolina e preenchidas clicando com o botão direito na bomba. Em poucas horas, você receberá latas de gasolina cheias ao saquear a bomba cheia."
farmTable,"Mesa do Fazendeiro"
farmTableDesc,"Sua mesa de fazenda fará fertilizante e sementes."
farmTableSchematic,"Diagrama da Mesa do Fazendeiro"
fertilizerSack,"Saco de Fertilizante"
fertilizerSackDesc,"Este item pode ser usado (RMB) para fertilizar sementes.\n\nLevará 5 Fertilizante para fertilizar sua semente."
fertilizerSackEmpty,"Saco de Fertilizante Vazio"
fertilizerSackEmptyDesc,"Saco vazio usado para fertilizar plantas com fertilizante assim que você criar um Saco de Fertilizante."
finalstand_completion,"Ei, sobrevivente! Ouvi sobre sua incrível façanha lá fora. Derrubar aquela horda na Última Defesa, hein? Isso não é uma tarefa pequena, vou te dizer. Você tem coragem e habilidades sérias. A maneira como você se moveu através daqueles mortos-vivos, como um fantasma em um cemitério, e a precisão com que você os derrubou... foi nada menos que heroico."
finalStandBackpackRH,"Mochila do Último Combate"
finalStandBackpackRHDesc,"Você alcançou um nível nunca antes conhecido no Apocalipse. Agora você pode carregar o peso do mundo em seus ombros."
fishingRod,"Vara de Pesca ([ff0000]Sem Isca[-])"
fishingRodBaited,"Vara de Pesca ([00ff00]Com Isca[-])"
fishingRodBaitedDesc,"[e918f0]Como usar;\n\nVá até o rio ou corpo d'água e clique com o botão direito na água enquanto segura a vara e espere[-].\n\n[e918f0]Uma vara normal sem isca ainda pode pegar peixes básicos\n\n[ff0000]VOCÊ FICARÁ PRESO NA ANIMAÇÃO ATÉ PEGAR UM PEIXE[-]."
fishingRodDesc,"Vara de Pesca que pode ser iscada com uma minhoca para pescar em corpos d'água."
FishingYieldT1,"Captura de Peixe"
FishingYieldT1Desc,"Abra esta captura de peixe para receber sua vara de volta, bem como um peixe que pode ser cozido como está ou aberto para mais recursos."
foodBaconEggSandwich,"Sanduíche de Bacon e Ovo"
foodBaconEggSandwichDesc,"Você fez este lindo sanduíche."
foodBaconMacCheese,"Macarrão e Queijo com Bacon"
foodBaconMacCheeseDesc,"Macarrão e queijo foi o favorito de infância de muitos."
foodBagChips,"Saco de Chips"
foodBagChipsDesc,"Um saco de batatas fritas crocantes e salgadas."
foodBagChipsHot,"Saco de Chips Quentes"
foodBagChipsHotDesc,"Um saco de batatas fritas crocantes e salgadas. Elas estão quentes e são melhor consumidas com uma bebida à mão."
foodBagOfChips,"Saco de Chips"
foodBagOfChipsDesc,"Aposte que você não pode comer apenas um!"
foodBagOfHotChips,"Saco de Chips Picantes"
foodBagOfHotChipsDesc,"Delícias picantes!"
foodBeefStew,"Tigela de Ensopado de Carne"
foodBeefStewDesc,"Usar sua comida enlatada guardada com tigelas no micro-ondas pode lhe dar benefícios adicionais. Nada supera uma tigela de comida quente."
foodBeefStewJT,"Tigela de Ensopado de Carne"
foodBeefStewJTDesc,"Usar suas conservas salvas com tigelas no micro-ondas pode proporcionar benefícios adicionais. Nada se compara a uma tigela quente de comida."
foodBeefTacos,"Tacos de Carne Bovina"
foodBeefTacosDesc,"Quem quer viver da terra quando é terça-feira de tacos? Ou é quinta-feira?"
foodBeerCanChicken,"Frango na Lata de Cerveja"
foodBeerCanChickenDesc,"Defumar carnes oferece enormes benefícios mentais e físicos para você. Leve-o de volta aos dias antes do apocalipse e quando os churrascos eram sua fuga nos finais de semana."
foodBLT,"BLT"
foodBLTDesc,"Nada supera um simples sanduíche de Bacon, Alface e Tomate. Lembra você dos dias no seu apartamento."
foodBoiledCabbage,"Repolho Cozido"
foodBoiledCabbageDesc,"Uma tradição irlandesa e uma ótima maneira de aquecer o coração de um sobrevivente."
foodBoiledFishFillet,"Filé de Peixe Cozido"
foodBoiledFishFilletDesc,"Embora não seja tão saboroso quanto o peixe grelhado, ferver é uma maneira eficiente de preparar uma refeição."
foodBoiledRedMeat,"Carne Vermelha Cozida"
foodBoiledRedMeatDesc,"Embora não seja tão deliciosa quanto carne grelhada, ferver é uma maneira eficiente de preparar uma refeição."
foodBoiledWhiteMeat,"Carne Branca Cozida"
foodBoiledWhiteMeatDesc,"Embora não seja tão deliciosa quanto carne grelhada, ferver é uma maneira eficiente de preparar uma refeição."
foodBowlChili,"Tigela de Chili"
foodBowlChiliDesc,"Usar sua comida enlatada guardada com tigelas no micro-ondas pode lhe dar benefícios adicionais. Nada supera uma tigela de comida quente."
foodBowlChiliJT,"Tigela de Chili"
foodBowlChiliJTDesc,"Usar suas conservas salvas com tigelas no micro-ondas pode proporcionar benefícios adicionais. Nada se compara a uma tigela quente de comida."
foodBowlFruit,"Tigela de Frutas"
foodBowlFruitDesc,"Perfeito e simples de fazer e saudável também. Uma ótima maneira de se virar se você tiver algumas frutas sobressalentes."
foodBowlHoneySyrup,"Tigela de Mel"
foodBowlHoneySyrupDesc,"O mel é um dos milagres da mãe natureza. Ele lhe dá um pouco de energia, tem um ótimo sabor e pode ajudar a combater os primeiros estágios de infecção e pneumonia.\n(Não é uma cura instantânea)"
foodBowlPasta,"Tigela de Macarrão"
foodBowlPastaDesc,"Usar sua comida enlatada guardada com tigelas no micro-ondas pode lhe dar benefícios adicionais. Nada supera uma tigela de comida quente."
foodBowlPastaJT,"Tigela de Macarrão"
foodBowlPastaJTDesc,"Usar suas conservas salvas com tigelas no micro-ondas pode proporcionar benefícios adicionais. Nada se compara a uma tigela quente de comida."
foodBowlVeggies,"Tigela de Vegetais"
foodBowlVeggiesDesc,"Perfeito e simples de fazer e saudável também. Uma ótima maneira de se virar se você tiver alguns vegetais sobressalentes."
